theme,group_path,display_name,layer_name,id,type,service_url,public,image_type,min_resolution_hint,max_resolution_hint,queryable,ogc_server,metadata_url,publication_date,last_update_date,revision,metadata_json,dimensions_json,child_layers_json
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Bosco di protezione > Bosco SilvaProtect",Bosco di protezione indiretta,ti_007_1_v1_0_bosco_protezione_silvaprotect_protezione_indiretta,1563,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_007_1_v1_0_bosco_protezione.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_007_1_v1_0/ti_007_1_v1_0_bosco_protezione_silvaprotect_protezione_indiretta.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_007_1_v1_0/ti_007_1_v1_0_bosco_protezione_silvaprotect_protezione_indiretta.png""}",,"[{""name"":""vgeo_bosco_silvaprotect_protezione_indiretta"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Circondari e settori forestali",Circondari forestali,ti_009_1_v1_0_circondari_forestali,1479,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_009_1_v1_0_circondari_settori_forestali.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_009_1_v1_0/ti_009_1_v1_0_circondari_forestali.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_009_1_v1_0/ti_009_1_v1_0_circondari_forestali.png""}",,"[{""name"":""vgeo_circondari_forestali_poligoni"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Circondari e settori forestali",Settori forestali,ti_009_1_v1_0_settori_forestali,1480,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_009_1_v1_0_circondari_settori_forestali.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_009_1_v1_0/ti_009_1_v1_0_settori_forestali.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_009_1_v1_0/ti_009_1_v1_0_settori_forestali.png""}",,"[{""name"":""vgeo_settori_forestali_poligoni"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Comparti con area forestale in crescita",Comparti con area forestale in crescita,ti_036_1_v1_0_comparti_foresta_crescita_,2211,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_036_1_v1_0_comparti_foresta_crescita.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_036_1_v1_0/ti_036_1_v1_0_comparti_foresta_crescita_.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_036_1_v1_0/ti_036_1_v1_0_comparti_foresta_crescita_.png""}",,"[{""name"":""vgeo_comparti_foresta_crescita"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Dissodamenti e compensazione del dissodamento",Stato giuridico dissodamento,ch_185_1_v1_1_dissodamenti_punti,2090,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch_185_1_v1_0_dissodamenti.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_185_1_v1_1/ch_185_1_v1_1_dissodamenti_punti.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_185_1_v1_1/ch_185_1_v1_1_dissodamenti_punti.png""}",,"[{""name"":""vgeo_dissodamenti_centroidi"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Dissodamenti e compensazione del dissodamento",Superfici dissodamenti e compensazioni,ch_185_1_v1_1_dissodamenti_superfici,2091,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch_185_1_v1_0_dissodamenti.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_185_1_v1_1/ch_185_1_v1_1_dissodamenti_superfici.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_185_1_v1_1/ch_185_1_v1_1_dissodamenti_superfici.png""}",,"[{""name"":""vgeo_dissodamenti"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Grado di mescolanza della foresta IFN",Grado di mescolanza della foresta IFN,ch.bafu.landesforstinventar-waldmischungsgrad,1162,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch-ch-164_2_ch.bafu.landesforstinventar-waldmischungsgrad.html,,,,"{""disclaimer"":""[CH-164.21] Grado di mescolanza della foresta IFN (Ufficio federale dell'ambiente UFAM)"",""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://api3.geo.admin.ch/static/images/legends/ch.bafu.landesforstinventar-waldmischungsgrad_it.png""},""legend"":true,""legendImage"":""https://api3.geo.admin.ch/static/images/legends/ch.bafu.landesforstinventar-waldmischungsgrad_it.png""}",,"[{""name"":""ch.bafu.landesforstinventar-waldmischungsgrad"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Incendi di bosco",Incendi di bosco,ti_003_1_v1_0_incendi_bosco_,179,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_003_1_v1_0_incendi_bosco.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_003_1_v1_0/ti_003_1_v1_0_incendi_bosco_.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_003_1_v1_0/ti_003_1_v1_0_incendi_bosco_.png""}",,"[{""name"":""vgeo_incendi_bosco"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Infrastrutture antincendio",Infrastrutture per accessi al bosco,ti_004_1_v1_0_infrastrutture_antincendio_accessi_bosco,1276,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_004_1_v1_0_infrastrutture_antincendio.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_004_1_v1_0/ti_004_1_v1_0_infrastrutture_antincendio_accessi_bosco.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_004_1_v1_0/ti_004_1_v1_0_infrastrutture_antincendio_accessi_bosco.png""}",,"[{""name"":""vgeo_infrastrutture_antincendio_bosco"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Infrastrutture antincendio",Infrastrutture per elicotteri,ti_004_1_v1_0_infrastrutture_antincendio_elicotteri,1274,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_004_1_v1_0_infrastrutture_antincendio.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_004_1_v1_0/ti_004_1_v1_0_infrastrutture_antincendio_elicotteri.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_004_1_v1_0/ti_004_1_v1_0_infrastrutture_antincendio_elicotteri.png""}",,"[{""name"":""vgeo_infrastrutture_antincendio_elicotteri"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Infrastrutture antincendio",Infrastrutture per impiego a terra,ti_004_1_v1_0_infrastrutture_antincendio_impiego_terra,1275,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_004_1_v1_0_infrastrutture_antincendio.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_004_1_v1_0/ti_004_1_v1_0_infrastrutture_antincendio_impiego_terra.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_004_1_v1_0/ti_004_1_v1_0_infrastrutture_antincendio_impiego_terra.png""}",,"[{""name"":""vgeo_infrastrutture_antincendio_terra"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Interventi selvicolturali",Superfici consuntivate,ti_041_1_v1_0_interventi_selvicolturali_superfici_consuntivate,2352,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_041_1_v1_0_interventi_selvicolturali.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_041_1_v1_0/ti_041_1_v1_0_interventi_selvicolturali_superfici_consuntivate.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_041_1_v1_0/ti_041_1_v1_0_interventi_selvicolturali_superfici_consuntivate.png""}",,"[{""name"":""vgeo_superfici_consuntivate"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Interventi selvicolturali",Superfici d'intervento,ti_041_1_v1_0_interventi_selvicolturali_superfici_intervento,2351,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_041_1_v1_0_interventi_selvicolturali.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_041_1_v1_0/ti_041_1_v1_0_interventi_selvicolturali_superfici_intervento.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_041_1_v1_0/ti_041_1_v1_0_interventi_selvicolturali_superfici_intervento.png""}",,"[{""name"":""vgeo_superfici_intervento"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Malattie delle api",Peste americana,ac_011_1_v1_0_malattia_api_peste_americana,1613,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ac_011_1_v1_0_malattia_api.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_011_1_v1_0/ac_011_1_v1_0_malattia_api_peste_americana.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_011_1_v1_0/ac_011_1_v1_0_malattia_api_peste_americana.png""}",,"[{""name"":""vgeo_vecchi_focolai_peste_americana"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""vgeo_zone_attive_peste_americana"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Malattie delle api",Peste europea,ac_011_1_v1_0_malattia_api_peste_europea,1614,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ac_011_1_v1_0_malattia_api.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_011_1_v1_0/ac_011_1_v1_0_malattia_api_peste_europea.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ac_011_1_v1_0/ac_011_1_v1_0_malattia_api_peste_europea.png""}",,"[{""name"":""vgeo_vecchi_focolai_peste_europea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true},{""name"":""vgeo_zone_attive_peste_europea"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Riserve forestali",Riserve forestali,ch_160_1_v2_0_riserve_forestali_,1558,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch_160_1_v2_0_riserve_forestali.html,,,,"{""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_160_1_v2_0/ch_160_1_v2_0_riserve_forestali_.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ch_160_1_v2_0/ch_160_1_v2_0_riserve_forestali_.png""}",,"[{""name"":""vgeo_riserve_forestali"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Settori di pesca",Fiumi,ti_035_1_v1_0_settori_pesca_fiumi,2100,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_035_1_v1_0_settori_pesca.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_035_1_v1_0/ti_035_1_v1_0_settori_pesca_fiumi.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_035_1_v1_0/ti_035_1_v1_0_settori_pesca_fiumi.png""}",,"[{""name"":""vgeo_fiume"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Settori di pesca",Limitazioni,ti_035_1_v1_0_settori_pesca_limitazioni,2101,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_035_1_v1_0_settori_pesca.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_035_1_v1_0/ti_035_1_v1_0_settori_pesca_limitazioni.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_035_1_v1_0/ti_035_1_v1_0_settori_pesca_limitazioni.png""}",,"[{""name"":""vgeo_limitazione_pesca"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Settori di pesca",Settori,ti_035_1_v1_0_settori_pesca_settori,2102,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_035_1_v1_0_settori_pesca.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_035_1_v1_0/ti_035_1_v1_0_settori_pesca_settori.png""},""isLegendExpanded"":true,""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_035_1_v1_0/ti_035_1_v1_0_settori_pesca_settori.png""}",,"[{""name"":""vgeo_settore_pesca"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Strade e piste forestali",Barriera,ti_008_1_v1_0_strade_piste_forestali_barriera,1529,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_008_1_v1_0_strade_piste_forestali.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_008_1_v1_0/ti_008_1_v1_0_strade_piste_forestali_barriera.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_008_1_v1_0/ti_008_1_v1_0_strade_piste_forestali_barriera.png""}",,"[{""name"":""vgeo_barriera"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Strade e piste forestali",Ostacolo,ti_008_1_v1_0_strade_piste_forestali_ostacolo,1528,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_008_1_v1_0_strade_piste_forestali.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_008_1_v1_0/ti_008_1_v1_0_strade_piste_forestali_ostacolo.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_008_1_v1_0/ti_008_1_v1_0_strade_piste_forestali_ostacolo.png""}",,"[{""name"":""vgeo_ostacolo"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Strade e piste forestali",Piazzale,ti_008_1_v1_0_strade_piste_forestali_piazzale,1530,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_008_1_v1_0_strade_piste_forestali.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_008_1_v1_0/ti_008_1_v1_0_strade_piste_forestali_piazzale.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_008_1_v1_0/ti_008_1_v1_0_strade_piste_forestali_piazzale.png""}",,"[{""name"":""vgeo_piazzale"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Bosco, flora, fauna","Bosco, flora, fauna > Bosco, flora, fauna > Strade e piste forestali",Strade e piste,ti_008_1_v1_0_strade_piste_forestali_strade_piste,1527,WMS,,True,image/png,0.0,999999999.0,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ti_008_1_v1_0_strade_piste_forestali.html,,,,"{""exclusiveGroup"":true,""hiDPILegendImages"":{""100"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_008_1_v1_0/ti_008_1_v1_0_strade_piste_forestali_strade_piste.png""},""legend"":true,""legendImage"":""https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/legends/ti_008_1_v1_0/ti_008_1_v1_0_strade_piste_forestali_strade_piste.png""}",,"[{""name"":""vgeo_strade_piste_forestali"",""minResolutionHint"":0.0,""maxResolutionHint"":999999999.0,""queryable"":true}]"
"Carte di base, modelli del territorio","Carte di base, modelli del territorio > Carte di base, modelli del territorio > Atlante topografico della Svizzera (Carta Siegfried)",Atlante topografico della Svizzera (Carta Siegfried),ch.swisstopo.hiks-siegfried,628,WMTS,https://wmts.geo.admin.ch/EPSG/2056/1.0.0/WMTSCapabilities.xml,True,image/png,,,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch-ch-049_1-swisstopo-hiks-siegfried.html,,,,{},{},
"Carte di base, modelli del territorio","Carte di base, modelli del territorio > Carte di base, modelli del territorio > Carta Nazionale",Carta Nazionale (a colori),ch.swisstopo.pixelkarte-farbe,60,WMTS,https://wmts.geo.admin.ch/EPSG/2056/1.0.0/WMTSCapabilities.xml,True,image/png,,,,,,,,,{},{},
"Carte di base, modelli del territorio","Carte di base, modelli del territorio > Carte di base, modelli del territorio > Carta Nazionale",Carta Nazionale (bianco e nero),ch.swisstopo.pixelkarte-grau,22,WMTS,https://wmts.geo.admin.ch/EPSG/2056/1.0.0/WMTSCapabilities.xml,True,image/png,,,,,,,,,{},{},
"Carte di base, modelli del territorio","Carte di base, modelli del territorio > Carte di base, modelli del territorio > Carta nazionale 1:25'000",Carta Nazionale 1:25'000 (a colori),ch.swisstopo.pixelkarte-farbe-pk25.noscale,29,WMTS,https://wmts.geo.admin.ch/EPSG/2056/1.0.0/WMTSCapabilities.xml,True,image/png,,,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch-ch-042_1-swisstopo_pixelkarte_farbe_pk25.html,,,,{},{},
"Carte di base, modelli del territorio","Carte di base, modelli del territorio > Carte di base, modelli del territorio > Carta topografica della Svizzera (Carta Dufour)",Carta topografica della Svizzera (Carta Dufour),ch.swisstopo.hiks-dufour,626,WMTS,https://wmts.geo.admin.ch/EPSG/2056/1.0.0/WMTSCapabilities.xml,True,image/png,,,,,https://www4.ti.ch/fileadmin/GENERALE/IGDAC/ccgeo/metadata/ch-ch-049_2-swisstopo-hiks-siegfried-ta25.html,,,,{},{},
